module_id	ko_terms
M00632	KO:K01785
M00632	KO:K00849
M00632	KO:K00965
M00632	KO:K01784
M00633	KO:K05308
M00633	KO:K18126
M00633	KO:K11395
M00633	KO:K00131
M00633	KO:K18978
M00636	KO:K18251
M00636	KO:K18252
M00636	KO:K18253
M00636	KO:K18254
M00636	KO:K18255
M00636	KO:K18256
M00637	KO:K05599
M00637	KO:K05600
M00637	KO:K11311
M00637	KO:K16319
M00637	KO:K16320
M00637	KO:K18248
M00637	KO:K18249
M00638	KO:K18242
M00638	KO:K18243
M00638	KO:K14578
M00638	KO:K14581
M00639	KO:K18294
M00639	KO:K18295
M00639	KO:K18296
M00639	KO:K08721
M00641	KO:K18297
M00641	KO:K18298
M00641	KO:K18299
M00641	KO:K18300
M00642	KO:K18301
M00642	KO:K18302
M00642	KO:K18303
M00642	KO:K18139
M00643	KO:K18129
M00643	KO:K18094
M00643	KO:K18095
M00643	KO:K18139
M00649	KO:K18143
M00649	KO:K18144
M00649	KO:K18145
M00649	KO:K18146
M00649	KO:K18147
M00651	KO:K18345
M00651	KO:K18344
M00651	KO:K07260
M00651	KO:K18346
M00651	KO:K18351
M00651	KO:K18352
M00651	KO:K18354
M00651	KO:K18353
M00651	KO:K18347
M00651	KO:K15739
M00651	KO:K08641
M00652	KO:K18350
M00652	KO:K18349
M00652	KO:K18348
M00652	KO:K18856
M00652	KO:K18866
M00660	KO:K03222
M00660	KO:K03226
M00660	KO:K03227
M00660	KO:K03228
M00660	KO:K03229
M00660	KO:K03230
M00660	KO:K03224
M00660	KO:K03225
M00660	KO:K03223
M00660	KO:K18374
M00660	KO:K18376
M00660	KO:K18373
M00660	KO:K18375
M00660	KO:K18377
M00660	KO:K18378
M00660	KO:K18379
M00660	KO:K18380
M00660	KO:K18381
M00661	KO:K18385
M00661	KO:K18386
M00661	KO:K18387
M00664	KO:K14658
M00664	KO:K14659
M00664	KO:K14666
M00664	KO:K14657
M00672	KO:K12743
M00672	KO:K04126
M00672	KO:K10852
M00673	KO:K12743
M00673	KO:K04126
M00673	KO:K04127
M00673	KO:K12744
M00673	KO:K12745
M00673	KO:K04128
M00673	KO:K18062
M00673	KO:K18063
M00674	KO:K12673
M00674	KO:K12674
M00674	KO:K12675
M00674	KO:K12676
M00675	KO:K18317
M00675	KO:K18316
M00675	KO:K18315
M00696	KO:K18140
M00696	KO:K18141
M00696	KO:K18142
M00696	KO:K12340
M00697	KO:K07690
M00697	KO:K18898
M00697	KO:K18899
M00697	KO:K12340
M00698	KO:K18900
M00698	KO:K18901
M00698	KO:K18902
M00698	KO:K18903
M00700	KO:K18906
M00700	KO:K18907
M00700	KO:K18104
M00702	KO:K18906
M00702	KO:K18907
M00702	KO:K08170
M00704	KO:K18906
M00704	KO:K08168
M00705	KO:K18909
M00705	KO:K18908
M00714	KO:K18938
M00714	KO:K08167
M00718	KO:K18131
M00718	KO:K03585
M00718	KO:K18138
M00718	KO:K18139
M00725	KO:K19077
M00725	KO:K19078
M00725	KO:K03367
M00725	KO:K03739
M00725	KO:K14188
M00725	KO:K03740
M00726	KO:K19077
M00726	KO:K19078
M00726	KO:K14205
M00730	KO:K19077
M00730	KO:K19078
M00730	KO:K19079
M00730	KO:K19080
M00736	KO:K19102
M00736	KO:K19103
M00736	KO:K05375
M00736	KO:K19104
M00736	KO:K19105
M00736	KO:K19106
M00740	KO:K01647
M00740	KO:K01681
M00740	KO:K00031
M00740	KO:K00261
M00740	KO:K19268
M00740	KO:K01846
M00740	KO:K04835
M00740	KO:K19280
M00740	KO:K14449
M00740	KO:K19281
M00740	KO:K19282
M00740	KO:K00024
M00741	KO:K01965
M00741	KO:K01966
M00741	KO:K11263
M00741	KO:K18472
M00741	KO:K19312
M00741	KO:K22568
M00741	KO:K01964
M00741	KO:K15036
M00741	KO:K15037
M00741	KO:K05606
M00741	KO:K01847
M00741	KO:K01848
M00741	KO:K01849
M00744	KO:K07637
M00744	KO:K07660
M00744	KO:K08477
M00745	KO:K18072
M00745	KO:K18073
M00745	KO:K07644
M00745	KO:K07665
M00745	KO:K18297
M00745	KO:K18093
M00746	KO:K13632
M00746	KO:K18513
M00746	KO:K09476
M00761	KO:K10011
M00761	KO:K07806
M00761	KO:K10012
M00761	KO:K13014
M00763	KO:K05826
M00763	KO:K19412
M00763	KO:K05828
M00763	KO:K05829
M00763	KO:K05830
M00763	KO:K05831
M00769	KO:K18304
M00769	KO:K19591
M00769	KO:K19595
M00769	KO:K19594
M00769	KO:K19593
M00773	KO:K15988
M00773	KO:K24555
M00773	KO:K24556
M00773	KO:K24557
M00773	KO:K24558
M00773	KO:K15989
M00773	KO:K15990
M00773	KO:K15992
M00773	KO:K15991
M00773	KO:K15993
M00773	KO:K15994
M00773	KO:K15995
M00773	KO:K15996
M00774	KO:K10817
M00774	KO:K24563
M00774	KO:K24564
M00774	KO:K14366
M00774	KO:K14367
M00774	KO:K14368
M00774	KO:K15997
M00774	KO:K14370
M00774	KO:K14369
M00775	KO:K16007
M00775	KO:K24565
M00775	KO:K24566
M00775	KO:K16008
M00775	KO:K16009
M00775	KO:K13320
M00775	KO:K16010
M00776	KO:K16000
M00776	KO:K16001
M00776	KO:K16002
M00776	KO:K16003
M00776	KO:K16004
M00776	KO:K16005
M00776	KO:K16006
M00777	KO:K14371
M00777	KO:K24567
M00777	KO:K24568
M00777	KO:K24569
M00777	KO:K14372
M00777	KO:K14373
M00777	KO:K14374
M00777	KO:K14375
M00778	KO:K05551
M00778	KO:K05552
M00778	KO:K05553
M00778	KO:K12420
M00778	KO:K05554
M00778	KO:K14249
M00778	KO:K15884
M00778	KO:K15885
M00778	KO:K05555
M00778	KO:K14250
M00778	KO:K15886
M00779	KO:K05556
M00779	KO:K14626
M00779	KO:K14627
M00779	KO:K14628
M00779	KO:K14629
M00779	KO:K14630
M00779	KO:K14631
M00779	KO:K14632
M00780	KO:K14251
M00780	KO:K14252
M00780	KO:K14253
M00780	KO:K14254
M00780	KO:K14255
M00780	KO:K14256
M00780	KO:K21301
M00781	KO:K15941
M00781	KO:K15942
M00781	KO:K15943
M00781	KO:K15944
M00782	KO:K15959
M00782	KO:K15960
M00782	KO:K15961
M00782	KO:K15963
M00782	KO:K15964
M00782	KO:K15965
M00782	KO:K15966
M00782	KO:K15967
M00783	KO:K15968
M00783	KO:K15969
M00783	KO:K15886
M00783	KO:K15970
M00783	KO:K15971
M00783	KO:K15972
M00784	KO:K19566
M00784	KO:K19567
M00784	KO:K19568
M00784	KO:K19569
M00784	KO:K19570
M00785	KO:K19741
M00785	KO:K19723
M00785	KO:K19726
M00785	KO:K19725
M00785	KO:K19724
M00785	KO:K19727
M00786	KO:K18281
M00786	KO:K14132
M00786	KO:K17475
M00786	KO:K18280
M00786	KO:K17827
M00786	KO:K17826
M00786	KO:K14134
M00786	KO:K17825
M00786	KO:K18279
M00787	KO:K19546
M00787	KO:K19547
M00787	KO:K19550
M00787	KO:K19549
M00787	KO:K19548
M00787	KO:K13037
M00788	KO:K19835
M00788	KO:K19834
M00789	KO:K14266
M00789	KO:K19884
M00789	KO:K19885
M00789	KO:K19886
M00789	KO:K19887
M00789	KO:K19888
M00789	KO:K19889
M00790	KO:K14266
M00790	KO:K19981
M00790	KO:K14257
M00790	KO:K19982
M00793	KO:K00973
M00793	KO:K01710
M00793	KO:K01790
M00793	KO:K00067
M00793	KO:K23987
M00794	KO:K13312
M00794	KO:K13313
M00795	KO:K19855
M00795	KO:K12710
M00795	KO:K17625
M00796	KO:K19853
M00796	KO:K19854
M00796	KO:K13307
M00797	KO:K13308
M00797	KO:K13309
M00797	KO:K13310
M00797	KO:K13311
M00797	KO:K16436
M00797	KO:K13326
M00798	KO:K16435
M00798	KO:K13315
M00798	KO:K13317
M00798	KO:K13316
M00798	KO:K16438
M00798	KO:K13318
M00799	KO:K16435
M00799	KO:K13315
M00799	KO:K16438
M00799	KO:K19856
M00799	KO:K19857
M00800	KO:K16435
M00800	KO:K16436
M00800	KO:K13326
M00800	KO:K16438
M00800	KO:K13322
M00801	KO:K16435
M00801	KO:K13327
M00801	KO:K19858
M00801	KO:K13319
M00802	KO:K16435
M00802	KO:K13327
M00802	KO:K13328
M00802	KO:K13329
M00802	KO:K13330
M00803	KO:K16435
M00803	KO:K19859
M00803	KO:K16436
M00803	KO:K13332
M00804	KO:K10944
M00804	KO:K10945
M00804	KO:K10946
M00804	KO:K10535
M00804	KO:K00370
M00804	KO:K00371
M00805	KO:K20075
M00805	KO:K20076
M00805	KO:K20077
M00805	KO:K20078
M00805	KO:K20079
M00805	KO:K20080
M00805	KO:K20081
M00805	KO:K20082
M00808	KO:K20086
M00808	KO:K20087
M00808	KO:K20088
M00808	KO:K20089
M00808	KO:K20090
M00810	KO:K19818
M00810	KO:K19819
M00810	KO:K19820
M00810	KO:K19826
M00810	KO:K19890
M00810	KO:K19185
M00810	KO:K19186
M00810	KO:K19187
M00810	KO:K19188
M00810	KO:K20155
M00811	KO:K20170
M00811	KO:K20169
M00811	KO:K20158
M00811	KO:K19700
M00811	KO:K20171
M00811	KO:K20172
M00811	KO:K15359
M00811	KO:K18276
M00814	KO:K19969
M00814	KO:K19979
M00814	KO:K19974
M00814	KO:K20424
M00814	KO:K20425
M00814	KO:K20426
M00814	KO:K20427
M00814	KO:K20430
M00815	KO:K19969
M00815	KO:K20431
M00815	KO:K20432
M00815	KO:K20433
M00815	KO:K20434
M00815	KO:K20435
M00815	KO:K20436
M00815	KO:K20437
M00815	KO:K20438
M00819	KO:K12250
M00819	KO:K15907
M00819	KO:K18056
M00819	KO:K17747
M00819	KO:K18091
M00819	KO:K18057
M00819	KO:K17476
M00823	KO:K14251
M00823	KO:K14252
M00823	KO:K14253
M00823	KO:K14254
M00823	KO:K14255
M00823	KO:K14256
M00823	KO:K21301
M00823	KO:K14257
M00823	KO:K21297
M00824	KO:K15314
M00824	KO:K21160
M00824	KO:K21161
M00824	KO:K21162
M00824	KO:K21163
M00824	KO:K21164
M00824	KO:K21165
M00824	KO:K21166
M00824	KO:K21167
M00825	KO:K15314
M00825	KO:K21168
M00825	KO:K21169
M00825	KO:K21170
M00825	KO:K21171
M00825	KO:K21172
M00825	KO:K21173
M00825	KO:K21174
M00826	KO:K20159
M00826	KO:K21175
M00826	KO:K20156
M00826	KO:K21176
M00826	KO:K21177
M00826	KO:K21178
M00826	KO:K21179
M00827	KO:K21183
M00827	KO:K21181
M00827	KO:K21182
M00827	KO:K16431
M00827	KO:K21184
M00827	KO:K21185
M00828	KO:K21183
M00828	KO:K21181
M00828	KO:K21182
M00828	KO:K21188
M00829	KO:K15320
M00829	KO:K21191
M00829	KO:K21192
M00830	KO:K20422
M00830	KO:K20420
M00830	KO:K20421
M00830	KO:K20423
M00831	KO:K21221
M00831	KO:K21222
M00831	KO:K21223
M00831	KO:K21224
M00831	KO:K21225
M00832	KO:K21183
M00832	KO:K21227
M00832	KO:K21228
M00832	KO:K16431
M00832	KO:K21185
M00833	KO:K21254
M00833	KO:K21255
M00833	KO:K21256
M00833	KO:K21257
M00833	KO:K21258
M00833	KO:K21259
M00833	KO:K21260
M00833	KO:K21261
M00833	KO:K21262
M00833	KO:K21263
M00834	KO:K21254
M00834	KO:K21255
M00834	KO:K21256
M00834	KO:K21257
M00834	KO:K21258
M00835	KO:K13063
M00835	KO:K20261
M00835	KO:K06998
M00835	KO:K20260
M00835	KO:K20262
M00835	KO:K21103
M00835	KO:K20940
M00836	KO:K22011
M00836	KO:K22012
M00836	KO:K21610
M00836	KO:K21611
M00836	KO:K21612
M00837	KO:K21780
M00837	KO:K21781
M00837	KO:K21782
M00837	KO:K21783
M00837	KO:K21784
M00837	KO:K21785
M00837	KO:K21786
M00837	KO:K21428
M00837	KO:K21778
M00837	KO:K21779
M00837	KO:K21787
M00838	KO:K21780
M00838	KO:K21781
M00838	KO:K21782
M00838	KO:K21783
M00838	KO:K21784
M00838	KO:K21785
M00838	KO:K21786
M00838	KO:K21791
M00838	KO:K21792
M00838	KO:K21793
M00838	KO:K21787
M00840	KO:K14652
M00840	KO:K22100
M00840	KO:K01633
M00840	KO:K13941
M00840	KO:K22099
M00840	KO:K00287
M00841	KO:K01495
M00841	KO:K22101
M00841	KO:K13941
M00841	KO:K11754
M00841	KO:K13998
M00842	KO:K01495
M00842	KO:K01737
M00842	KO:K00072
M00843	KO:K01495
M00843	KO:K01737
M00843	KO:K17745
M00844	KO:K00611
M00844	KO:K01940
M00844	KO:K01755
M00844	KO:K14681
M00845	KO:K22478
M00845	KO:K00145
M00845	KO:K00821
M00845	KO:K09065
M00845	KO:K01438
M00845	KO:K01940
M00845	KO:K01755
M00846	KO:K02492
M00846	KO:K01845
M00846	KO:K01698
M00846	KO:K01749
M00846	KO:K01719
M00846	KO:K13542
M00846	KO:K13543
M00846	KO:K02302
M00846	KO:K00589
M00846	KO:K02303
M00846	KO:K02496
M00846	KO:K13542
M00846	KO:K13543
M00846	KO:K02302
M00846	KO:K02304
M00846	KO:K02302
M00846	KO:K02304
M00846	KO:K03794
M00847	KO:K22225
M00847	KO:K22226
M00847	KO:K22227
M00848	KO:K09460
M00848	KO:K02078
M00848	KO:K14245
M00848	KO:K14246
M00848	KO:K22798
M00848	KO:K22799
M00848	KO:K22800
M00848	KO:K21272
M00848	KO:K21271
M00848	KO:K22801
M00848	KO:K22802
M00849	KO:K00626
M00849	KO:K01641
M00849	KO:K00021
M00849	KO:K00054
M00849	KO:K00869
M00849	KO:K17942
M00849	KO:K18689
M00849	KO:K18690
M00849	KO:K22813
M00849	KO:K06981
M00849	KO:K01823
M00850	KO:K10928
M00850	KO:K10929
M00850	KO:K10954
M00850	KO:K10952
M00850	KO:K10953
M00850	KO:K10948
M00850	KO:K11018
M00851	KO:K18768
M00851	KO:K18970
M00851	KO:K19316
M00851	KO:K22346
M00851	KO:K18794
M00851	KO:K19318
M00851	KO:K18971
M00851	KO:K18793
M00851	KO:K19319
M00851	KO:K19320
M00851	KO:K19321
M00851	KO:K19322
M00851	KO:K18972
M00851	KO:K19211
M00851	KO:K18976
M00851	KO:K21277
M00851	KO:K18782
M00851	KO:K18781
M00851	KO:K18780
M00851	KO:K19099
M00851	KO:K19216
M00852	KO:K10961
M00852	KO:K10920
M00852	KO:K10919
M00852	KO:K10930
M00852	KO:K10931
M00852	KO:K10962
M00852	KO:K10932
M00852	KO:K10963
M00852	KO:K10933
M00852	KO:K10964
M00852	KO:K10965
M00852	KO:K10934
M00852	KO:K10935
M00852	KO:K10966
M00853	KO:K22850
M00853	KO:K22851
M00853	KO:K22852
M00853	KO:K22853
M00853	KO:K22854
M00854	KO:K00963
M00854	KO:K00693
M00854	KO:K00750
M00854	KO:K16150
M00854	KO:K16153
M00854	KO:K13679
M00854	KO:K20812
M00854	KO:K00975
M00854	KO:K00703
M00854	KO:K13679
M00854	KO:K20812
M00854	KO:K00700
M00854	KO:K16149
M00855	KO:K00688
M00855	KO:K16153
M00855	KO:K01196
M00855	KO:K00705
M00855	KO:K22451
M00855	KO:K02438
M00855	KO:K01200
M00855	KO:K15779
M00855	KO:K01835
M00855	KO:K15778
M00856	KO:K11014
M00856	KO:K11023
M00856	KO:K19298
M00856	KO:K22918
M00857	KO:K22914
M00857	KO:K22926
M00857	KO:K22925
M00857	KO:K22915
M00857	KO:K22916
M00857	KO:K22917
M00857	KO:K22924
M00857	KO:K22921
M00857	KO:K22923
M00857	KO:K22922
M00859	KO:K11030
M00859	KO:K08645
M00859	KO:K11029
M00860	KO:K22976
M00860	KO:K22977
M00860	KO:K22980
M00860	KO:K07282
M00860	KO:K22116
M00860	KO:K01932
M00860	KO:K22981
M00861	KO:K00232
M00861	KO:K12405
M00861	KO:K07513
M00861	KO:K08764
M00862	KO:K10214
M00862	KO:K12405
M00862	KO:K08764
M00866	KO:K00677
M00866	KO:K02535
M00866	KO:K16363
M00866	KO:K02536
M00866	KO:K03269
M00866	KO:K09949
M00866	KO:K00748
M00866	KO:K00912
M00866	KO:K02527
M00866	KO:K02517
M00866	KO:K09778
M00867	KO:K12977
M00867	KO:K03760
M00867	KO:K23082
M00867	KO:K23083
M00867	KO:K23159
M00867	KO:K09953
M00868	KO:K00643
M00868	KO:K01698
M00868	KO:K01749
M00868	KO:K01719
M00868	KO:K01599
M00868	KO:K00228
M00868	KO:K00231
M00868	KO:K01772
M00872	KO:K00728
M00872	KO:K18207
M00872	KO:K09654
M00872	KO:K17547
M00872	KO:K21031
M00872	KO:K19872
M00872	KO:K19873
M00872	KO:K21052
M00872	KO:K21032
M00872	KO:K09668
M00873	KO:K18660
M00873	KO:K03955
M00873	KO:K00645
M00873	KO:K09458
M00873	KO:K11539
M00873	KO:K13370
M00873	KO:K22540
M00873	KO:K07512
M00874	KO:K11262
M00874	KO:K03955
M00874	KO:K00645
M00874	KO:K09458
M00874	KO:K00059
M00874	KO:K22541
M00874	KO:K07512
M00875	KO:K23371
M00875	KO:K21949
M00875	KO:K21721
M00875	KO:K23372
M00875	KO:K23373
M00875	KO:K23374
M00875	KO:K23375
M00876	KO:K21898
M00876	KO:K23446
M00876	KO:K23447
M00877	KO:K18652
M00877	KO:K18653
M00877	KO:K18654
M00878	KO:K01912
M00878	KO:K02609
M00878	KO:K02610
M00878	KO:K02611
M00878	KO:K02612
M00878	KO:K02613
M00878	KO:K15866
M00878	KO:K02618
M00878	KO:K02615
M00878	KO:K01692
M00878	KO:K00074
M00879	KO:K00673
M00879	KO:K01484
M00879	KO:K00840
M00879	KO:K06447
M00879	KO:K05526
M00880	KO:K03639
M00880	KO:K03637
M00880	KO:K20967
M00880	KO:K03635
M00880	KO:K21142
M00880	KO:K03831
M00880	KO:K03638
M00880	KO:K03750
M00880	KO:K15376
M00881	KO:K03801
M00881	KO:K03644
M00882	KO:K23735
M00882	KO:K03644
M00883	KO:K23735
M00883	KO:K23734
M00883	KO:K03644
M00883	KO:K10105
M00883	KO:K16869
M00884	KO:K23750
M00884	KO:K03644
M00889	KO:K12628
M00889	KO:K12629
M00889	KO:K12630
M00889	KO:K12631
M00889	KO:K12632
M00889	KO:K12633
M00889	KO:K12634
M00889	KO:K12635
M00889	KO:K12636
M00890	KO:K22598
M00890	KO:K22269
M00891	KO:K23646
M00891	KO:K23647
M00891	KO:K21477
M00892	KO:K00844
M00892	KO:K12407
M00892	KO:K00845
M00892	KO:K01810
M00892	KO:K00820
M00892	KO:K00621
M00892	KO:K01836
M00892	KO:K00972
M00893	KO:K20981
M00893	KO:K20982
M00893	KO:K20985
M00893	KO:K20980
M00893	KO:K20984
M00893	KO:K20983
M00894	KO:K20503
M00894	KO:K20508
M00894	KO:K20502
M00894	KO:K20501
M00895	KO:K03148
M00895	KO:K03154
M00895	KO:K03151
M00895	KO:K03153
M00895	KO:K03149
M00895	KO:K10810
M00895	KO:K03147
M00895	KO:K00941
M00895	KO:K00788
M00895	KO:K00946
M00896	KO:K22699
M00896	KO:K03147
M00896	KO:K00941
M00896	KO:K00788
M00896	KO:K21220
M00896	KO:K21219
M00896	KO:K00946
M00897	KO:K03146
M00897	KO:K03147
M00897	KO:K14153
M00897	KO:K22911
M00897	KO:K00949
M00898	KO:K03146
M00898	KO:K18278
M00898	KO:K00877
M00898	KO:K14154
M00898	KO:K00949
M00899	KO:K00878
M00899	KO:K00941
M00899	KO:K00788
M00899	KO:K14153
M00899	KO:K21219
M00900	KO:K21371
M00900	KO:K21354
M00901	KO:K23665
M00901	KO:K23666
M00901	KO:K23667
M00901	KO:K23668
M00902	KO:K21568
M00902	KO:K19650
M00902	KO:K21207
M00902	KO:K21203
M00902	KO:K21205
M00902	KO:K21204
M00902	KO:K21202
M00903	KO:K23999
M00903	KO:K09459
M00903	KO:K12901
M00903	KO:K12902
M00903	KO:K24000
M00903	KO:K12903
M00904	KO:K22113
M00904	KO:K01957
M00904	KO:K22114
M00905	KO:K18287
M00905	KO:K17835
M00905	KO:K20204
M00906	KO:K23669
M00906	KO:K23670
M00906	KO:K23671
M00906	KO:K23672
M00906	KO:K23673
M00909	KO:K00845
M00909	KO:K01810
M00909	KO:K13810
M00909	KO:K15916
M00909	KO:K00820
M00909	KO:K03431
M00909	KO:K04042
M00910	KO:K01850
M00910	KO:K15849
M00910	KO:K05359
M00911	KO:K01497
M00911	KO:K14654
M00911	KO:K14655
M00911	KO:K02858
M00911	KO:K00794
M00911	KO:K00793
M00911	KO:K00861
M00911	KO:K00953
M00912	KO:K00453
M00912	KO:K00463
M00912	KO:K01432
M00912	KO:K14263
M00912	KO:K07130
M00912	KO:K00486
M00912	KO:K01556
M00912	KO:K00452
M00912	KO:K00767
M00912	KO:K00969
M00912	KO:K06210
M00912	KO:K01916
M00912	KO:K01950
M00913	KO:K00606
M00913	KO:K00077
M00913	KO:K13367
M00913	KO:K00128
M00913	KO:K01918
M00914	KO:K00606
M00914	KO:K00077
M00914	KO:K06982
M00914	KO:K09722
M00914	KO:K13038
M00914	KO:K02201
M00914	KO:K09735
M00915	KO:K21722
M00915	KO:K21723
M00915	KO:K21724
M00916	KO:K06215
M00916	KO:K08681
M00917	KO:K01853
M00917	KO:K00559
M00917	KO:K14423
M00917	KO:K23558
M00917	KO:K08246
M00917	KO:K05917
M00917	KO:K00222
M00917	KO:K01824
M00917	KO:K08242
M00917	KO:K14424
M00917	KO:K00227
M00917	KO:K00213
M00917	KO:K09828
M00918	KO:K03897
M00918	KO:K03896
M00918	KO:K03894
M00918	KO:K03895
M00919	KO:K15783
M00919	KO:K15784
M00919	KO:K15785
M00919	KO:K15786
M00921	KO:K13787
M00921	KO:K18686
M00921	KO:K22997
M00921	KO:K22998
M00922	KO:K24257
M00922	KO:K01654
M00922	KO:K00983
M00923	KO:K15894
M00923	KO:K19068
M00923	KO:K24258
M00923	KO:K24259
M00924	KO:K02302
M00924	KO:K02303
M00924	KO:K13542
M00924	KO:K02304
M00924	KO:K02190
M00924	KO:K03795
M00924	KO:K22011
M00924	KO:K03394
M00924	KO:K05934
M00924	KO:K13541
M00924	KO:K21479
M00924	KO:K05936
M00924	KO:K02189
M00924	KO:K13541
M00924	KO:K02188
M00924	KO:K05895
M00924	KO:K02191
M00924	KO:K03399
M00924	KO:K00595
M00924	KO:K06042
M00924	KO:K02224
M00925	KO:K02303
M00925	KO:K13542
M00925	KO:K03394
M00925	KO:K13540
M00925	KO:K02229
M00925	KO:K05934
M00925	KO:K13541
M00925	KO:K05936
M00925	KO:K02228
M00925	KO:K05895
M00925	KO:K00595
M00925	KO:K06042
M00925	KO:K02224
M00925	KO:K02230
M00925	KO:K09882
M00925	KO:K09883
M00926	KO:K02492
M00926	KO:K01845
M00926	KO:K01698
M00926	KO:K01749
M00926	KO:K01719
M00926	KO:K13542
M00926	KO:K01599
M00926	KO:K00231
M00926	KO:K01772
M00926	KO:K00435
M00927	KO:K04120
M00927	KO:K04121
M00927	KO:K04122
M00927	KO:K04123
M00928	KO:K05282
M00928	KO:K04124
M00929	KO:K20657
M00929	KO:K21292
M00929	KO:K12917
M00929	KO:K12918
M00929	KO:K12919
M00930	KO:K11782
M00930	KO:K18285
M00930	KO:K18286
M00930	KO:K20810
M00930	KO:K11783
M00930	KO:K11784
M00930	KO:K11785
M00931	KO:K11782
M00931	KO:K18285
M00931	KO:K18284
M00931	KO:K11784
M00931	KO:K11785
M00932	KO:K02552
M00932	KO:K02551
M00932	KO:K08680
M00932	KO:K02549
M00932	KO:K14759
M00932	KO:K01911
M00932	KO:K14760
M00932	KO:K01661
M00932	KO:K19222
M00932	KO:K12073
M00932	KO:K23094
M00932	KO:K17872
M00932	KO:K23095
M00933	KO:K12501
M00933	KO:K12502
M00934	KO:K24528
M00934	KO:K24559
M00934	KO:K24560
M00934	KO:K24561
M00934	KO:K24562
M00934	KO:K24529
M00934	KO:K24292
M00934	KO:K24530
M00934	KO:K24531
M00934	KO:K21540
M00934	KO:K21539
M00934	KO:K24390
M00935	KO:K09733
M00935	KO:K19793
M00935	KO:K07144
M00935	KO:K18933
M00935	KO:K06914
M00935	KO:K07072
M00936	KO:K01593
M00936	KO:K24541
M00936	KO:K22450
M00936	KO:K22588
M00936	KO:K13066
