KO_id	image_id
KO:K14506	map04075
KO:K14507	map04075
KO:K14508	map04075
KO:K14509	map04075
KO:K14510	map04075
KO:K14511	map04075
KO:K14512	map04075
KO:K14513	map04075
KO:K14514	map04075
KO:K14515	map04075
KO:K14516	map04075
KO:K14517	map04075
KO:K14519	map00930
KO:K14519	map01220
KO:K14520	map00363
KO:K14521	map03008
KO:K14522	map03008
KO:K14522	map03013
KO:K14523	map03008
KO:K14523	map03013
KO:K14524	map03008
KO:K14524	map03013
KO:K14525	map03008
KO:K14525	map03013
KO:K14526	map03008
KO:K14526	map03013
KO:K14527	map03008
KO:K14527	map03013
KO:K14528	map03008
KO:K14528	map03013
KO:K14529	map03013
KO:K14530	map03008
KO:K14530	map03013
KO:K14531	map03008
KO:K14532	map03008
KO:K14533	map03013
KO:K14534	map00650
KO:K14534	map00720
KO:K14534	map01200
KO:K14535	map03022
KO:K14536	map03008
KO:K14537	map03008
KO:K14538	map03008
KO:K14539	map03008
KO:K14541	map00220
KO:K14541	map00791
KO:K14542	map00791
KO:K14543	map03008
KO:K14543	map03013
KO:K14543	map03015
KO:K14544	map03008
KO:K14545	map03008
KO:K14546	map03008
KO:K14547	map03008
KO:K14548	map03008
KO:K14549	map03008
KO:K14550	map03008
KO:K14551	map03008
KO:K14552	map03008
KO:K14553	map03008
KO:K14554	map03008
KO:K14555	map03008
KO:K14556	map03008
KO:K14557	map03008
KO:K14558	map03008
KO:K14559	map03008
KO:K14560	map03008
KO:K14561	map03008
KO:K14562	map03008
KO:K14563	map03008
KO:K14564	map03008
KO:K14565	map03008
KO:K14566	map03008
KO:K14567	map03008
KO:K14568	map03008
KO:K14569	map03008
KO:K14570	map03008
KO:K14571	map03008
KO:K14572	map03008
KO:K14573	map03008
KO:K14574	map03008
KO:K14575	map03008
KO:K14576	map03008
KO:K14577	map00460
KO:K14578	map00624
KO:K14578	map00626
KO:K14578	map00642
KO:K14578	map01220
KO:K14579	map00624
KO:K14579	map00626
KO:K14579	map00642
KO:K14579	map01220
KO:K14580	map00624
KO:K14580	map00626
KO:K14580	map00642
KO:K14580	map01220
KO:K14581	map00624
KO:K14581	map00626
KO:K14581	map00642
KO:K14581	map01220
KO:K14582	map00624
KO:K14582	map00626
KO:K14582	map01220
KO:K14583	map00626
KO:K14583	map01220
KO:K14584	map00626
KO:K14584	map01220
KO:K14585	map00626
KO:K14585	map01220
KO:K14586	map00626
KO:K14592	map00250
KO:K14592	map04977
KO:K14593	map00906
KO:K14594	map00906
KO:K14595	map00906
KO:K14596	map00906
KO:K14597	map00906
KO:K14598	map00906
KO:K14599	map00621
KO:K14599	map00624
KO:K14599	map01220
KO:K14600	map00621
KO:K14600	map00624
KO:K14600	map01220
KO:K14601	map00624
KO:K14602	map00624
KO:K14603	map00624
KO:K14604	map00624
KO:K14605	map00906
KO:K14606	map00906
KO:K14609	map04977
KO:K14610	map04977
KO:K14615	map04977
KO:K14616	map04977
KO:K14617	map04977
KO:K14618	map04977
KO:K14619	map04977
KO:K14620	map04977
KO:K14621	map00564
KO:K14621	map00565
KO:K14621	map00590
KO:K14621	map00591
KO:K14621	map00592
KO:K14621	map04977
KO:K14622	map04977
KO:K14624	map04060
KO:K14624	map04062
KO:K14624	map04621
KO:K14624	map04668
KO:K14624	map04933
KO:K14624	map05142
KO:K14624	map05144
KO:K14624	map05164
KO:K14624	map05168
KO:K14624	map05323
KO:K14625	map04060
KO:K14625	map04062
KO:K14625	map04668
KO:K14625	map05323
KO:K14626	map01057
KO:K14627	map01057
KO:K14628	map01057
KO:K14629	map01057
KO:K14630	map01057
KO:K14631	map01057
KO:K14632	map01057
KO:K14633	map01057
KO:K14634	map00051
KO:K14634	map05230
KO:K14636	map04721
KO:K14636	map04725
KO:K14641	map00230
KO:K14641	map00240
KO:K14642	map00230
KO:K14642	map00240
KO:K14649	map03022
KO:K14650	map03022
KO:K14650	map05168
KO:K14651	map03022
KO:K14651	map05202
KO:K14652	map00740
KO:K14653	map00740
KO:K14654	map00740
KO:K14655	map00740
KO:K14656	map00740
KO:K14674	map00100
KO:K14674	map00561
KO:K14674	map00564
KO:K14674	map00565
KO:K14674	map00590
KO:K14674	map00591
KO:K14674	map00592
KO:K14675	map00561
KO:K14676	map00564
KO:K14677	map00220
KO:K14677	map01210
KO:K14677	map01230
KO:K14681	map00220
KO:K14681	map00250
KO:K14681	map01210
KO:K14681	map01230
KO:K14682	map00220
KO:K14682	map01210
KO:K14682	map01230
KO:K14685	map04978
KO:K14686	map04978
KO:K14688	map04978
KO:K14698	map02010
KO:K14699	map02010
KO:K14702	map04918
KO:K14704	map04978
KO:K14706	map04978
KO:K14710	map04978
KO:K14721	map00230
KO:K14721	map00240
KO:K14721	map03020
KO:K14721	map04623
KO:K14721	map05169
KO:K14727	map00362
KO:K14727	map01220
KO:K14730	map00903
KO:K14731	map00903
KO:K14731	map01220
KO:K14732	map00903
KO:K14733	map00903
KO:K14734	map04978
KO:K14735	map00860
KO:K14735	map04978
KO:K14736	map04066
KO:K14736	map04978
KO:K14737	map04978
KO:K14738	map04978
KO:K14739	map04212
KO:K14739	map04978
KO:K14746	map00642
KO:K14746	map01220
KO:K14747	map00642
KO:K14747	map01220
KO:K14748	map00642
KO:K14748	map01220
KO:K14749	map00642
KO:K14749	map01220
KO:K14750	map00642
KO:K14750	map01220
KO:K14751	map00642
KO:K14751	map01220
KO:K14752	map05162
KO:K14753	map05162
KO:K14754	map05162
KO:K14754	map05164
KO:K14755	map00330
KO:K14755	map00340
KO:K14755	map00410
KO:K14756	map00040
KO:K14756	map00500
KO:K14756	map04211
KO:K14756	map04961
KO:K14757	map04961
KO:K14758	map03008
KO:K14759	map00130
KO:K14760	map00130
KO:K14840	map05168
KO:K14937	map00981
KO:K14938	map00981
KO:K14938	map04212
KO:K14939	map00981
KO:K14940	map00680
KO:K14941	map00680
KO:K14949	map05152
KO:K14952	map05152
KO:K14953	map05152
KO:K14954	map05152
KO:K14955	map05152
KO:K14956	map05152
KO:K14957	map05152
KO:K14958	map04014
KO:K14958	map05152
KO:K14959	map00310
KO:K14962	map03015
KO:K14966	map04212
KO:K14966	map05168
KO:K14970	map05202
KO:K14974	map00760
KO:K14975	map00950
KO:K14976	map00950
KO:K14977	map00230
KO:K14978	map02020
KO:K14979	map02020
KO:K14980	map02020
KO:K14981	map02020
KO:K14982	map02020
KO:K14983	map02020
KO:K14984	map00460
KO:K14984	map00966
KO:K14984	map01210
KO:K14985	map00981
KO:K14986	map02020
KO:K14987	map02020
KO:K14988	map02020
KO:K14989	map02020
KO:K14990	map04724
KO:K14990	map04727
KO:K14992	map04727
KO:K15008	map04724
KO:K15009	map04724
KO:K15010	map04068
KO:K15010	map04724
KO:K15011	map02020
KO:K15012	map02020
KO:K15013	map00061
KO:K15013	map00071
KO:K15013	map01212
KO:K15013	map03320
KO:K15013	map04920
KO:K15015	map04721
KO:K15015	map04723
KO:K15015	map04727
KO:K15015	map05032
KO:K15015	map05033
KO:K15016	map00720
KO:K15016	map01200
KO:K15017	map00720
KO:K15017	map01200
KO:K15018	map00720
KO:K15018	map01200
KO:K15019	map00720
KO:K15019	map01200
KO:K15020	map00720
KO:K15020	map01200
KO:K15022	map00680
KO:K15022	map00720
KO:K15022	map01200
KO:K15023	map00720
KO:K15023	map01200
KO:K15024	map00430
KO:K15024	map00620
KO:K15024	map00640
KO:K15024	map00720
KO:K15024	map01200
KO:K15036	map00280
KO:K15036	map00630
KO:K15036	map00640
KO:K15036	map00720
KO:K15036	map01200
KO:K15037	map00280
KO:K15037	map00630
KO:K15037	map00640
KO:K15037	map00720
KO:K15037	map01200
KO:K15038	map00720
KO:K15038	map01200
KO:K15039	map00720
KO:K15039	map01200
KO:K15040	map04020
KO:K15040	map04022
KO:K15040	map05012
KO:K15040	map05016
KO:K15040	map05166
KO:K15041	map04020
KO:K15041	map04022
KO:K15041	map05012
KO:K15041	map05016
KO:K15041	map05161
KO:K15041	map05166
KO:K15041	map05203
KO:K15042	map05164
KO:K15043	map05164
KO:K15044	map05164
KO:K15045	map05164
KO:K15046	map05164
KO:K15047	map05164
KO:K15052	map00720
KO:K15052	map01200
KO:K15053	map04144
KO:K15054	map00627
KO:K15055	map00627
KO:K15056	map00627
KO:K15057	map00627
KO:K15058	map00627
KO:K15059	map00627
KO:K15060	map00627
KO:K15061	map00627
KO:K15062	map00627
KO:K15063	map00627
KO:K15064	map00627
KO:K15065	map00627
KO:K15066	map00627
KO:K15067	map00380
KO:K15078	map03460
KO:K15079	map03460
KO:K15086	map00902
KO:K15087	map00902
KO:K15088	map00902
KO:K15089	map00902
KO:K15090	map00902
KO:K15091	map00902
KO:K15092	map00902
KO:K15093	map00902
KO:K15094	map00902
KO:K15095	map00902
KO:K15096	map00902
KO:K15097	map00902
KO:K15098	map00902
KO:K15099	map00902
KO:K15125	map05133
KO:K15126	map05133
KO:K15129	map05168
KO:K15133	map04919
KO:K15143	map04919
KO:K15144	map04919
KO:K15146	map04919
KO:K15156	map04919
KO:K15159	map04919
KO:K15162	map04919
KO:K15164	map04919
KO:K15167	map04919
KO:K15170	map04919
KO:K15173	map04918
KO:K15184	map05202
KO:K15187	map05202
KO:K15188	map05202
KO:K15225	map04918
KO:K15226	map00400
KO:K15226	map01230
KO:K15227	map00400
KO:K15227	map01230
KO:K15228	map00680
KO:K15229	map00680
KO:K15230	map00020
KO:K15230	map00720
KO:K15230	map01200
KO:K15231	map00020
KO:K15231	map00720
KO:K15231	map01200
KO:K15232	map00720
KO:K15232	map01200
KO:K15233	map00720
KO:K15233	map01200
KO:K15234	map00720
KO:K15234	map01200
KO:K15236	map00361
KO:K15237	map00361
KO:K15238	map00361
KO:K15239	map00361
KO:K15240	map00361
KO:K15241	map00361
KO:K15242	map00361
KO:K15242	map01220
KO:K15243	map00361
KO:K15244	map00361
KO:K15245	map00361
KO:K15245	map00740
KO:K15246	map00361
KO:K15247	map00361
KO:K15248	map00361
KO:K15248	map01220
KO:K15249	map00361
KO:K15249	map01220
KO:K15250	map00361
KO:K15250	map01220
KO:K15251	map00361
KO:K15251	map01220
KO:K15252	map00361
KO:K15252	map01220
KO:K15253	map00361
KO:K15282	map05231
KO:K15290	map04721
KO:K15291	map04721
KO:K15291	map04723
KO:K15292	map04721
KO:K15293	map04721
KO:K15294	map04721
KO:K15295	map04721
KO:K15296	map04721
KO:K15297	map04911
KO:K15303	map00980
KO:K15304	map05166
KO:K15305	map05166
KO:K15305	map05203
KO:K15306	map05166
KO:K15306	map05203
KO:K15307	map05166
KO:K15308	map05166
KO:K15309	map05166
KO:K15310	map05166
KO:K15316	map00254
KO:K15343	map05132
KO:K15344	map05132
KO:K15345	map05132
KO:K15346	map05132
KO:K15347	map05132
KO:K15348	map05132
KO:K15349	map05132
KO:K15350	map05132
KO:K15351	map05132
KO:K15352	map05132
KO:K15353	map05132
KO:K15354	map05132
KO:K15357	map00760
KO:K15358	map00760
KO:K15359	map00760
KO:K15360	map03460
KO:K15361	map03460
KO:K15362	map03460
KO:K15363	map03460
KO:K15364	map03460
KO:K15365	map03460
KO:K15366	map05132
KO:K15371	map00220
KO:K15371	map00250
KO:K15371	map00430
KO:K15371	map00910
KO:K15372	map00410
KO:K15372	map00430
KO:K15373	map00430
KO:K15374	map04727
KO:K15375	map04727
KO:K15376	map04727
KO:K15377	map05231
KO:K15379	map05202
KO:K15379	map05206
KO:K15397	map00062
KO:K15398	map00073
KO:K15399	map00073
KO:K15400	map00073
KO:K15401	map00073
KO:K15402	map00073
KO:K15403	map00073
KO:K15404	map00073
KO:K15405	map00073
KO:K15406	map00073
KO:K15408	map00190
KO:K15409	map05168
KO:K15410	map05168
KO:K15411	map05168
KO:K15412	map05168
KO:K15413	map05168
KO:K15413	map05203
KO:K15414	map05168
KO:K15420	map05223
KO:K15422	map00562
KO:K15422	map00920
KO:K15422	map04070
KO:K15423	map04922
KO:K15428	map00480
KO:K15464	map04068
KO:K15464	map05134
KO:K15466	map01051
KO:K15466	map01052
KO:K15467	map01051
KO:K15467	map01052
KO:K15472	map00909
KO:K15473	map05134
KO:K15474	map05134
KO:K15475	map05134
KO:K15476	map05134
KO:K15477	map05134
KO:K15478	map05134
KO:K15479	map05134
KO:K15480	map05134
KO:K15481	map05134
KO:K15482	map05134
KO:K15483	map05134
KO:K15484	map05134
KO:K15485	map05134
KO:K15486	map05134
KO:K15487	map05134
KO:K15488	map05134
KO:K15490	map05134
KO:K15491	map05134
KO:K15492	map05134
KO:K15493	map04728
KO:K15494	map04024
KO:K15494	map04728
KO:K15494	map05030
KO:K15494	map05031
KO:K15494	map05034
KO:K15495	map02010
KO:K15496	map02010
KO:K15497	map02010
KO:K15506	map00940
KO:K15516	map03013
KO:K15517	map00360
KO:K15518	map00230
KO:K15519	map00230
KO:K15519	map00240
KO:K15528	map04723
KO:K15541	map03015
KO:K15542	map03015
KO:K15543	map03015
KO:K15544	map03015
KO:K15551	map00920
KO:K15551	map02010
KO:K15552	map00920
KO:K15552	map02010
KO:K15553	map00920
KO:K15553	map02010
KO:K15554	map00920
KO:K15554	map02010
KO:K15555	map00920
KO:K15555	map02010
KO:K15556	map02010
KO:K15557	map02010
KO:K15558	map02010
KO:K15567	map00626
KO:K15567	map01220
KO:K15568	map00626
KO:K15568	map01220
KO:K15569	map00626
KO:K15569	map01220
KO:K15570	map00626
KO:K15570	map01220
KO:K15571	map00626
KO:K15571	map01220
KO:K15572	map00626
KO:K15572	map01220
KO:K15573	map00626
KO:K15573	map01220
KO:K15574	map00626
KO:K15574	map01220
KO:K15575	map00626
KO:K15575	map01220
KO:K15576	map00910
KO:K15576	map02010
KO:K15577	map00910
KO:K15577	map02010
KO:K15578	map00910
KO:K15578	map02010
KO:K15579	map00910
KO:K15579	map02010
KO:K15580	map01501
KO:K15580	map02010
KO:K15581	map01501
KO:K15581	map02010
KO:K15582	map01501
KO:K15582	map02010
KO:K15583	map01501
KO:K15583	map02010
KO:K15584	map02010
KO:K15585	map02010
KO:K15586	map02010
KO:K15587	map02010
KO:K15588	map00310
KO:K15589	map05200
KO:K15589	map05202
KO:K15589	map05211
KO:K15592	map05202
KO:K15593	map05202
KO:K15598	map02010
KO:K15599	map02010
KO:K15600	map02010
KO:K15604	map05202
KO:K15605	map05202
KO:K15607	map05202
KO:K15610	map05202
KO:K15612	map05202
KO:K15613	map04550
KO:K15613	map05202
KO:K15614	map05202
KO:K15615	map05202
KO:K15616	map05202
KO:K15617	map05202
KO:K15618	map04068
KO:K15618	map05202
KO:K15619	map05202
KO:K15620	map05202
KO:K15621	map05202
KO:K15622	map05202
KO:K15623	map05202
KO:K15624	map05202
KO:K15625	map05202
KO:K15626	map05202
KO:K15627	map05202
KO:K15628	map02010
KO:K15628	map04146
KO:K15633	map00010
KO:K15633	map00260
KO:K15633	map00680
KO:K15633	map01200
KO:K15633	map01230
KO:K15634	map00010
KO:K15634	map00260
KO:K15634	map00680
KO:K15634	map01200
KO:K15634	map01230
KO:K15635	map00010
KO:K15635	map00260
KO:K15635	map00680
KO:K15635	map01200
KO:K15635	map01230
KO:K15637	map04668
KO:K15639	map00905
KO:K15641	map01052
KO:K15642	map01052
KO:K15643	map01052
KO:K15652	map00400
KO:K15653	map01053
KO:K15654	map01054
KO:K15655	map01054
KO:K15656	map01054
KO:K15661	map01054
KO:K15662	map01054
KO:K15663	map01054
KO:K15664	map01054
KO:K15665	map01054
KO:K15666	map01054
KO:K15667	map01054
KO:K15668	map01054
KO:K15669	map00540
KO:K15670	map01051
KO:K15670	map01052
KO:K15671	map01051
KO:K15671	map01052
KO:K15672	map01051
KO:K15672	map01052
KO:K15673	map01051
KO:K15673	map01052
KO:K15680	map00140
KO:K15680	map00980
KO:K15680	map05204
KO:K15681	map01053
KO:K15717	map00590
KO:K15718	map00591
KO:K15719	map04931
KO:K15728	map00561
KO:K15728	map00564
KO:K15729	map00590
KO:K15730	map00590
KO:K15734	map00830
KO:K15739	map01502
KO:K15739	map02020
KO:K15740	map00790
KO:K15741	map00966
KO:K15741	map01210
KO:K15742	map00966
KO:K15742	map01210
KO:K15744	map00906
KO:K15745	map00906
KO:K15746	map00906
KO:K15747	map00906
KO:K15748	map00906
KO:K15749	map00621
KO:K15749	map01220
KO:K15750	map00621
KO:K15750	map01220
KO:K15751	map00621
KO:K15751	map01220
KO:K15752	map00621
KO:K15752	map01220
KO:K15753	map00621
KO:K15753	map01220
KO:K15754	map00621
KO:K15754	map01220
KO:K15755	map00621
KO:K15755	map01220
KO:K15756	map00621
KO:K15756	map01220
KO:K15757	map00622
KO:K15757	map00623
KO:K15757	map01220
KO:K15758	map00622
KO:K15758	map00623
KO:K15758	map01220
KO:K15759	map00562
KO:K15759	map00920
KO:K15759	map04070
KO:K15760	map00623
KO:K15760	map01220
KO:K15761	map00623
KO:K15761	map01220
KO:K15762	map00623
KO:K15762	map00920
KO:K15762	map01220
KO:K15763	map00623
KO:K15763	map01220
KO:K15764	map00623
KO:K15764	map01220
KO:K15765	map00623
KO:K15765	map00920
KO:K15765	map01220
KO:K15766	map00623
KO:K15767	map00623
KO:K15768	map00623
KO:K15768	map01220
KO:K15769	map00623
KO:K15769	map01220
KO:K15770	map02010
KO:K15771	map02010
KO:K15772	map02010
KO:K15774	map00965
KO:K15775	map00965
KO:K15776	map00965
KO:K15777	map00965
KO:K15778	map00010
KO:K15778	map00030
KO:K15778	map00051
KO:K15778	map00052
KO:K15778	map00230
KO:K15778	map00500
KO:K15778	map00520
KO:K15778	map00521
KO:K15779	map00010
KO:K15779	map00030
KO:K15779	map00052
KO:K15779	map00230
KO:K15779	map00500
KO:K15779	map00520
KO:K15780	map00230
KO:K15783	map00260
KO:K15784	map00260
KO:K15785	map00260
KO:K15786	map00260
KO:K15787	map00944
KO:K15788	map00260
KO:K15788	map00561
KO:K15788	map00630
KO:K15789	map00260
KO:K15792	map00300
KO:K15792	map00550
KO:K15793	map00900
KO:K15793	map00909
KO:K15794	map00909
KO:K15795	map00909
KO:K15796	map00909
KO:K15797	map00909
KO:K15798	map00909
KO:K15799	map00909
KO:K15800	map00909
KO:K15801	map00909
KO:K15802	map00909
KO:K15803	map00909
KO:K15804	map00909
KO:K15805	map00909
KO:K15806	map00909
KO:K15807	map00909
KO:K15808	map00909
KO:K15809	map00909
KO:K15810	map00909
KO:K15811	map00909
KO:K15812	map00909
KO:K15813	map00909
KO:K15814	map00909
KO:K15815	map00909
KO:K15816	map00909
KO:K15817	map00909
KO:K15818	map00909
KO:K15819	map00909
KO:K15820	map00909
KO:K15821	map00909
KO:K15822	map00909
KO:K15823	map00909
KO:K15824	map00981
KO:K15825	map00981
KO:K15826	map00981
KO:K15839	map05030
KO:K15840	map05030
KO:K15840	map05031
KO:K15840	map05034
KO:K15841	map02020
KO:K15842	map05120
KO:K15843	map05120
KO:K15844	map05120
KO:K15845	map05120
KO:K15846	map05120
KO:K15847	map05120
KO:K15848	map05120
KO:K15849	map00350
KO:K15849	map00360
KO:K15849	map00400
KO:K15849	map00950
KO:K15849	map00960
KO:K15849	map01230
KO:K15850	map02020
KO:K15851	map02020
KO:K15851	map05111
KO:K15853	map02020
KO:K15854	map02020
KO:K15855	map00520
KO:K15856	map00051
KO:K15856	map00520
KO:K15857	map00520
KO:K15858	map00520
KO:K15859	map02020
KO:K15860	map02020
KO:K15861	map02020
KO:K15862	map00190
KO:K15862	map02020
KO:K15863	map00190
KO:K15864	map00910
KO:K15866	map00360
KO:K15867	map05031
KO:K15868	map00121
KO:K15869	map00121
KO:K15870	map00121
KO:K15871	map00121
KO:K15872	map00121
KO:K15873	map00121
KO:K15874	map00121
KO:K15876	map00910
KO:K15877	map00910
KO:K15884	map01056
KO:K15885	map01056
KO:K15886	map01056
KO:K15886	map01057
KO:K15887	map00900
KO:K15888	map00900
KO:K15889	map00900
KO:K15890	map00900
KO:K15890	map00981
KO:K15891	map00900
KO:K15891	map00909
KO:K15892	map00900
KO:K15893	map00260
KO:K15893	map00630
KO:K15893	map01200
KO:K15894	map00520
KO:K15895	map00520
KO:K15896	map00520
KO:K15897	map00520
KO:K15898	map00520
KO:K15899	map00520
KO:K15907	map00909
KO:K15909	map00562
KO:K15909	map04070
KO:K15909	map04662
KO:K15909	map04666
KO:K15909	map04910
KO:K15910	map00520
KO:K15912	map00520
KO:K15913	map00520
KO:K15916	map00010
KO:K15916	map00030
KO:K15916	map00051
KO:K15916	map00500
KO:K15916	map00520
KO:K15916	map01200
KO:K15918	map00260
KO:K15918	map00561
KO:K15918	map00630
KO:K15918	map01200
KO:K15919	map00260
KO:K15919	map00630
KO:K15919	map01200
KO:K15920	map00500
KO:K15920	map00520
KO:K15921	map00520
KO:K15922	map00052
KO:K15922	map00500
KO:K15923	map00511
KO:K15926	map01057
KO:K15927	map01057
KO:K15928	map01057
KO:K15929	map01057
KO:K15930	map01057
KO:K15931	map01057
KO:K15932	map01057
KO:K15933	map01057
KO:K15934	map01057
KO:K15935	map01057
KO:K15936	map01057
KO:K15937	map01057
KO:K15938	map01057
KO:K15939	map01057
KO:K15941	map01057
KO:K15942	map01057
KO:K15943	map01057
KO:K15944	map01057
KO:K15945	map01057
KO:K15946	map01057
KO:K15947	map01057
KO:K15948	map01057
KO:K15949	map01057
KO:K15950	map01057
KO:K15951	map01057
KO:K15952	map01057
KO:K15953	map01057
KO:K15954	map01057
KO:K15955	map01057
KO:K15956	map01057
KO:K15957	map01057
KO:K15958	map01057
KO:K15959	map01057
KO:K15960	map01057
KO:K15961	map01057
KO:K15962	map01057
KO:K15963	map01057
KO:K15964	map01057
KO:K15965	map01057
KO:K15966	map01057
KO:K15967	map01057
KO:K15968	map01057
KO:K15969	map01057
KO:K15970	map01057
KO:K15971	map01057
KO:K15972	map01057
KO:K15978	map05169
KO:K15979	map05169
KO:K15979	map05203
KO:K15981	map00984
KO:K15982	map00984
KO:K15983	map00984
KO:K15985	map05034
KO:K15986	map00190
KO:K15987	map00190
KO:K15988	map00522
KO:K15988	map01052
KO:K15989	map00522
KO:K15989	map01052
KO:K15990	map00522
KO:K15990	map01052
KO:K15991	map00522
KO:K15991	map01052
KO:K15992	map00522
KO:K15992	map01052
KO:K15993	map00522
KO:K15993	map01052
KO:K15994	map00522
KO:K15994	map01052
KO:K15995	map00522
KO:K15996	map00522
KO:K15997	map00522
KO:K15997	map01052
KO:K15998	map00522
KO:K15999	map00522
KO:K16000	map00522
KO:K16000	map01052
KO:K16001	map00522
KO:K16001	map01052
KO:K16002	map00522
KO:K16002	map01052
KO:K16003	map00522
KO:K16003	map01052
KO:K16004	map00522
KO:K16004	map01052
KO:K16005	map00522
KO:K16005	map01052
KO:K16006	map00522
KO:K16006	map01052
KO:K16007	map00522
KO:K16007	map01052
KO:K16008	map00522
KO:K16008	map01052
KO:K16009	map00522
KO:K16009	map01052
KO:K16010	map00522
KO:K16010	map01052
KO:K16011	map00051
KO:K16011	map00520
KO:K16012	map02010
KO:K16013	map02010
KO:K16014	map02010
KO:K16015	map01051
KO:K16016	map01051
KO:K16017	map01051
KO:K16018	map01051
KO:K16019	map01051
KO:K16020	map01051
KO:K16021	map01051
KO:K16022	map01051
KO:K16022	map01052
KO:K16023	map01051
KO:K16023	map01052
KO:K16024	map01051
KO:K16024	map01052
KO:K16025	map01051
KO:K16025	map01052
KO:K16026	map01051
KO:K16026	map01052
KO:K16027	map01051
KO:K16027	map01052
KO:K16028	map01051
KO:K16028	map01052
KO:K16029	map01051
KO:K16029	map01052
KO:K16030	map01051
KO:K16030	map01052
KO:K16031	map01051
KO:K16031	map01052
KO:K16032	map01051
KO:K16032	map01052
KO:K16033	map01051
KO:K16033	map01052
KO:K16034	map01051
KO:K16034	map01052
KO:K16035	map01051
KO:K16035	map01052
KO:K16036	map01051
KO:K16036	map01052
KO:K16037	map01051
KO:K16037	map01052
KO:K16038	map01051
KO:K16038	map01052
KO:K16039	map01051
KO:K16040	map00945
KO:K16041	map05130
KO:K16042	map05130
KO:K16043	map00562
KO:K16044	map00562
KO:K16045	map00984
KO:K16046	map00984
KO:K16047	map00984
KO:K16048	map00984
KO:K16049	map00984
KO:K16049	map01220
KO:K16050	map00984
KO:K16050	map01220
KO:K16051	map00984
KO:K16054	map00270
KO:K16055	map00500
KO:K16056	map04020
KO:K16056	map04024
KO:K16056	map04611
KO:K16056	map04924
KO:K16056	map04925
KO:K16056	map05340
KO:K16057	map04020
KO:K16058	map04020
KO:K16059	map04020
KO:K16059	map04611
KO:K16060	map04064
KO:K16060	map04120
KO:K16060	map04210
KO:K16060	map04510
KO:K16060	map04621
KO:K16060	map04668
KO:K16060	map05145
KO:K16060	map05200
KO:K16060	map05222
KO:K16061	map04120
KO:K16061	map04210
KO:K16061	map05145
KO:K16061	map05200
KO:K16061	map05222
KO:K16062	map04060
KO:K16062	map04062
KO:K16062	map04064
KO:K16063	map04120
KO:K16063	map04630
KO:K16063	map05200
KO:K16063	map05222
KO:K16064	map04120
KO:K16064	map04630
KO:K16065	map04064
KO:K16065	map04120
KO:K16065	map04630
KO:K16066	map00240
KO:K16066	map00260
KO:K16072	map04064
KO:K16082	map00904
KO:K16083	map00904
KO:K16084	map00904
KO:K16085	map00904
KO:K16086	map00904
KO:K16093	map01054
KO:K16094	map01054
KO:K16095	map01054
KO:K16096	map01054
KO:K16097	map01054
KO:K16098	map01054
KO:K16099	map01054
KO:K16100	map01054
KO:K16101	map01054
KO:K16102	map01054
KO:K16103	map01054
KO:K16104	map01054
KO:K16105	map01054
KO:K16106	map01054
KO:K16107	map01054
KO:K16108	map01054
KO:K16109	map01054
KO:K16110	map01054
KO:K16111	map01054
KO:K16112	map01054
KO:K16113	map01054
KO:K16114	map01054
KO:K16115	map01054
KO:K16116	map01054
KO:K16117	map01054
KO:K16118	map01054
KO:K16119	map01054
KO:K16120	map01054
KO:K16121	map01054
KO:K16122	map01054
KO:K16123	map01054
KO:K16124	map01054
KO:K16125	map01054
KO:K16126	map01054
KO:K16127	map01054
KO:K16128	map01054
KO:K16129	map01054
KO:K16130	map01054
KO:K16131	map01054
KO:K16132	map01054
KO:K16133	map01054
KO:K16134	map01054
KO:K16144	map04390
KO:K16146	map00500
KO:K16147	map00500
KO:K16148	map00500
KO:K16149	map00500
KO:K16150	map00500
KO:K16153	map00500
KO:K16157	map00680
KO:K16157	map01200
KO:K16157	map01220
KO:K16158	map00680
KO:K16158	map01200
KO:K16158	map01220
KO:K16159	map00680
KO:K16159	map01200
KO:K16159	map01220
KO:K16160	map00680
KO:K16160	map01200
KO:K16160	map01220
KO:K16161	map00680
KO:K16161	map01200
KO:K16161	map01220
KO:K16162	map00680
KO:K16162	map01200
KO:K16162	map01220
KO:K16163	map00350
KO:K16164	map00350
KO:K16165	map00350
KO:K16166	map04712
KO:K16171	map00350
KO:K16171	map00643
KO:K16172	map04022
KO:K16172	map04068
KO:K16172	map04150
KO:K16172	map04151
KO:K16172	map04152
KO:K16172	map04211
KO:K16172	map04212
KO:K16172	map04722
KO:K16172	map04910
KO:K16172	map04920
KO:K16172	map04923
KO:K16172	map04930
KO:K16172	map04931
KO:K16172	map04932
KO:K16172	map04960
KO:K16172	map05206
KO:K16173	map00362
KO:K16174	map05203
KO:K16175	map04390
KO:K16175	map04391
KO:K16175	map05203
KO:K16176	map00680
KO:K16176	map01200
KO:K16177	map00680
KO:K16177	map01200
KO:K16178	map00680
KO:K16178	map01200
KO:K16179	map00680
KO:K16179	map01200
KO:K16180	map00300
KO:K16181	map00300
KO:K16182	map00300
KO:K16184	map04150
KO:K16184	map04152
KO:K16184	map04211
KO:K16185	map04150
KO:K16186	map04150
KO:K16189	map04075
KO:K16190	map00040
KO:K16190	map00053
KO:K16190	map00520
KO:K16194	map04141
KO:K16194	map05160
KO:K16194	map05162
KO:K16194	map05164
